Post date,Age,ReviewRating,ProfilePhoto,Tokens,Characters,Paragraphs,Sentences,Sentences per Paragraph,Tokens per Sentence,Characters per Token,Passive Sentences,HardToSpellWords,SimilarWords,NetLingo,Nouns,Verbs,Adverbs,Adjectives,Polarity ,FLESCH_READING,FLESCH_KINCAID,ARI,COLEMAN_LIAU,GUNNING_FOG,SMOG_INDEX,COMPLEXWORDS,SYLLABLES,Smileys,HashTags,SpellMistakes,StopWords,TitleDepth,TitlePolarity,AboutDisclosure,BadgeCount,MemberSince,Past Ratings,AveragPastRatings,PastReviews,HelpfulVotes  ,TotalVotes,Helpfulness,Label
5/30/2017,145,8,1,632,2.911,9,35,4.3,18,4.4,63,0.446428571,34.375,0,0.009005493,0.002101282,0.004202564,0.004202564,-1.252855492,73.879,6.834,5.867,7.572,8.8,9.076,16,281,0.19667596,0.000810478,3.125,47.32142857,3,0,0,3,12,0.00,0,179.00,23,46,50,Low
7/27/2017,87,7,1,446,1.982,4,21,5.2,21.2,4.3,63.4,1.788170564,33.97524072,0,0.023368476,0.005991917,0.015279388,0.015578984,5.574985285,62.844,9.122,8.14,8.531,11.6,10.856,72,964,0.196829694,0.000808889,3.988995873,46.2173315,11,1.01117772,0,3,12,0.00,0,179.00,24,48,50,Low
7/10/2017,104,5,1,130,638,4,6,1.5,21.6,4.7,55.9,1.844262295,39.3442623,0,0.022738356,0.002991889,0.005086211,0.012865123,3.852395085,64.639,9.591,9.474,8.389,12,10.838,43,643,0.197109598,0.000807826,6.352459016,47.74590164,5,0,0,3,12,0.00,0,179.00,24,48,50,Low
7/13/2017,101,1,0,487,2.282,7,23,3.2,21.1,4.6,58.1,2.631578947,34.21052632,0,0.005682362,0.001196287,0.003289788,0.003289788,-1.775534341,54.222,11.12,11.598,10.852,13.2,12.22,17,202,0.197028954,0.000807496,1.315789474,47.36842105,7,0,0,2,3,0.00,0,0.00,175,253,69.16996047,High
7/25/2017,89,1,0,142,576,1,1,1,142,3.9,0,1.660516605,39.11439114,0,0.019111552,0.005673742,0.004180652,0.009854394,-0.719078696,61.426,10.265,9.86,8.301,12.4,10.913,48,748,0.196741932,0.000806319,6.826568266,45.75645756,3,0,0,2,3,0.00,0,0.00,133,190,70,High
9/27/2017,25,2,0,277,1.32,7,19,2.7,14.5,4.6,62.2,2.054794521,28.08219178,0,0.007462241,0.001492448,0.002387917,0.003581876,-1.870619554,-43.918,55.655,69.345,6.429,59.6,15.247,5,177,0.196664759,0.000806003,3.424657534,52.73972603,6,0,0,2,3,0.00,0,0.00,92,126,73.01587302,High
8/14/2017,69,4,0,167,797,7,23,3.2,7.2,4.5,77.3,2.208201893,34.06940063,0,0.016104644,0.002087639,0.005368215,0.007455854,1.163196448,63.067,8.628,7.908,9.405,11.2,10.971,36,427,0.196765846,0.000805317,4.100946372,46.05678233,5,0.031722484,0,2,3,0.00,0,0.00,42,52,80.76923077,High
7/15/2017,99,0,0,178,781,2,9,4.5,19.7,4.2,62.2,0.970873786,32.52427184,0,0.007153907,0.001490397,0.001788477,0.004769272,0.34988515,84.164,3.626,2.31,5.587,5.6,6.964,11,240,0.197193679,0.000804872,8.252427184,35.9223301,10,-0.032139578,0,2,6,0.00,0,0.00,58,87,66.66666667,High
7/13/2017,101,1,0,233,1.102,2,11,5.5,18,4.5,59.1,2.030456853,37.56345178,0,0.012512662,0.002085444,0.001787523,0.004170887,-0.482322637,64.805,9.189,8.457,8.069,12,10.746,18,259,0.197089511,0.000804447,3.045685279,50.76142132,4,0,0,2,6,0.00,0,0.00,64,100,64,High
7/23/2017,91,4,0,265,1.145,7,21,3,12.6,4.1,73.9,1.872659176,34.83146067,0,0.010419799,0.002381668,0.005954171,0.003870211,-0.746451066,57.085,10.717,10.242,9.165,12.4,11.257,25,362,0.197216461,0.000803871,4.868913858,47.19101124,1,0,0,2,6,0.00,0,0.00,41,55,74.54545455,High
7/19/2017,95,4,0,125,535,1,8,8,15.6,4.1,74.5,0.660066007,33.33333333,0,0.005949353,0.002677209,0.005949353,0.005651885,-0.696921244,75.222,6.158,4.304,5.846,7.6,8.196,18,380,0.197056469,0.000803219,7.260726073,43.89438944,4,0,0,2,6,0.00,0,0.00,31,37,83.78378378,High
8/13/2017,70,1,0,248,1.154,2,10,5,24.8,4.4,53.7,0,30.4964539,0,0.004162937,0.001189411,0.001189411,0.002676174,0.511429576,76.647,6.668,5.232,6.225,8.8,8.809,9,177,0.196982106,0.000802916,5.673758865,50.35460993,10,-0.577554745,0,2,6,0.00,0,0.00,45,65,69.23076923,High
7/25/2017,89,1,0,77,309,1,2,2,38.5,3.9,44.7,1.086956522,33.69565217,0,0.010993713,0.003268401,0.004754038,0.007428184,1.176417373,58.908,11.403,11.461,8.325,14,11.832,26,369,0.197104147,0.000802324,6.884057971,43.11594203,10,-0.625912775,0,2,6,0.00,0,0.00,65,106,61.32075472,High
9/27/2017,25,1,0,226,1.003,8,23,2.8,9.8,4.2,83.8,3.571428571,28.57142857,0,0.002970585,0.00207941,0.001188234,0.001188234,-0.267484629,50.27,15.688,15.914,7.14,18.8,13.247,7,106,0.197059877,0.000802143,2.380952381,55.95238095,9,1.242118276,0,2,6,0.00,0,0.00,29,35,82.85714286,High
7/14/2017,100,2,0,852,3.791,14,51,3.6,15.9,4.3,72.6,2.222222222,31.85185185,0,0.009796006,0.004749578,0.005046427,0.002968487,0.01287137,78.954,5.818,5.069,6.349,8.4,8.809,18,308,0.196917717,0.000801565,1.481481481,45.18518519,2,0,0,2,6,0.00,0,0.00,35,48,72.91666667,High
8/25/2017,58,0,0,64,303,1,9,9,6.5,4.4,71.1,0.951374207,35.30655391,0,0.03671485,0.00829045,0.016284812,0.0165809,-4.191530245,71.181,7.52,7.15,8.397,10.4,10.195,88,1205,0.196687757,0.000799544,6.342494715,48.8372093,1,0,0,2,4.8,0.00,0,0.00,54,87,62.06896552,High
7/20/2017,94,2,0,79,387,3,6,2,13.1,4.5,67.1,1.298701299,38.96103896,0,0.005032504,0.000888089,0.000888089,0.001184119,-0.484444841,69.351,5.381,2.978,6.207,8.8,8.774,10,100,0.196647402,0.00079938,7.792207792,35.06493506,5,0,0,2,4.8,0.00,0,0.00,23,27,85.18518519,High
7/23/2017,91,5,0,90,390,1,6,6,15,4.2,70.3,0.934579439,42.99065421,0,0.00414336,0.000295954,0.000295954,0.001775726,-0.002359038,59.61,8.216,6.438,8.817,10.4,10.416,11,125,0.196857735,0.000799152,6.542056075,28.03738318,4,0,0,2,4.8,0.00,0,0.00,26,33,78.78787879,High
7/20/2017,94,3,0,202,856,3,16,5.3,12.6,4,79.2,2.97029703,38.61386139,0,0.002958737,0.000295874,0.001775242,0.001479369,-0.452974583,75.886,6.608,4.88,6.202,8,8,5,129,0.196804785,0.000798937,12.87128713,41.58415842,3,0,0,2,4.8,0.00,0,0.00,27,35,77.14285714,High
7/11/2017,103,1,0,53,259,1,1,1,53,4.6,17.3,2.586206897,30.60344828,0,0.007983701,0.003252619,0.003844004,0.005026775,-0.472088978,78.899,5.786,4.635,5.908,8.4,8.669,15,267,0.196949413,0.000798444,5.603448276,44.82758621,3,0,0,2,4.8,0.00,0,0.00,64,109,58.71559633,Low
8/9/2017,74,5,0,72,354,2,6,3,12,4.7,71.2,1.851851852,40.74074074,0,0.002365164,0.000886936,0.000295645,0.000591291,-0.4045692,26.938,22.669,26.132,10.538,24.8,15.247,5,79,0.196921112,0.000798329,1.851851852,44.44444444,14,0.483009539,0,2,4.8,0.00,0,0.00,21,25,84,High
9/27/2017,25,1,0,159,636,1,12,12,13.2,3.9,83.2,1.219512195,37.80487805,0,0.003842573,0.001477913,0.00118233,0.001477913,-0.549642092,77.964,5.49,6.046,8.744,7.2,8,5,103,0.196878151,0.000798155,8.536585366,42.68292683,4,0.128575153,0,2,4.8,0.00,0,0.00,13,13,100,High
9/29/2017,23,0,0,58,239,1,3,3,14.6,4.2,51.5,2.857142857,29.14285714,0,0.004431629,0.002363535,0.002363535,0.002068093,-0.302864615,84.311,4.791,3.443,5.019,7.2,7.743,9,205,0.196786529,0.000797783,5.142857143,49.14285714,1,0,1,2,16,0.00,0,0.00,14,15,93.33333333,High
7/21/2017,93,4,0,71,323,1,6,6,9.6,4.2,80.3,6.349206349,31.74603175,0,0.002953913,0.000886174,0.000590783,0.001181565,-0.548401003,71.768,6.727,4.41,5.76,9.6,9.708,6,80,0.196753566,0.00079765,4.761904762,47.61904762,1,0,1,2,16,0.00,0,0.00,14,16,87.5,High
7/19/2017,95,5,0,484,2.17,10,32,3.2,15.1,4.3,71,1.19047619,29.76190476,0,0.00383927,0.001181314,0.001476642,0.002067299,0.676889523,67.532,10.051,10.35,7.31,13.2,10.746,6,101,0.196709633,0.000797471,4.761904762,53.57142857,5,0.148209366,1,2,16,0.00,0,0.00,15,18,83.33333333,High
10/4/2017,18,1,0,781,3.722,13,63,4.8,12.3,4.5,67.4,0.549450549,32.05128205,0,0.020052845,0.006487685,0.011206002,0.012385581,5.970993823,73.988,6.844,5.944,7.603,8.8,8.969,38,695,0.196689981,0.000796316,4.212454212,48.9010989,7,0,1,2,16,0.00,0,0.00,12,13,92.30769231,High
7/7/2017,107,10,0,93,401,1,6,6,15.5,4.2,68.2,1.857923497,39.12568306,0,0.036187753,0.007355234,0.012356794,0.020006237,4.952167127,69.776,6.656,5.571,8.091,8,8.809,72,1184,0.196743016,0.000794386,6.010928962,40.87431694,1,0,1,2,16,0.00,0,0.00,80,149,53.69127517,Low
7/7/2017,107,10,0,140,616,5,11,2.2,12.7,4.2,74.8,2.97029703,34.65346535,0,0.002941272,0.001176509,0.002941272,0.001470636,1.701819683,71.948,6.595,4.592,6.256,7.6,8.071,6,136,0.196690412,0.000794174,6.930693069,50.4950495,7,0,1,2,16,0.00,0,0.00,125,239,52.30125523,Low
7/6/2017,108,0,1,173,796,6,10,1.6,17.3,4.5,67.1,0,38.125,0,0.00617411,0.00058801,0.000882016,0.002940052,1.071812026,76.365,5.815,4.694,6.797,7.2,7.954,9,197,0.19687175,0.000793838,6.25,43.125,6,0.06,0,15,12,846.00,8.040189,0.00,183,355,51.54929577,Low
6/30/2017,114,8,1,134,613,1,10,10,13.4,4.4,66.9,2.083333333,39.0625,0,0.007640183,0.000293853,0.003232385,0.004407798,2.923483421,63.513,8.773,8.137,9.17,11.2,10.746,20,261,0.196771779,0.000793435,4.6875,47.91666667,6,-0.215,0,15,12,846.00,8.040189,0.00,216,421,51.3064133,Low
8/19/2017,64,1,1,209,946,1,10,10,20.9,4.3,68.6,0.657894737,34.86842105,0,0.007049618,0.001174936,0.002643607,0.003231075,0.704872628,71.782,6.825,5.003,6.251,8.4,8.745,11,205,0.196692707,0.000793116,7.894736842,48.68421053,4,0,0,15,12,846.00,8.040189,0.00,15,20,75,High
7/16/2017,98,1,1,252,1.136,1,21,21,12,4.2,79.8,1.153846154,36.53846154,0,0.011447693,0.003815898,0.003228836,0.003815898,1.915720761,70.544,8.786,8.581,7.224,10.8,9.481,14,292,0.1965576,0.000792571,5.769230769,40.38461538,2,0,0,15,12,846.00,8.040189,0.00,20,30,66.66666667,High
7/6/2017,108,9,1,622,2.886,7,32,5.3,19.3,4.5,61.7,3.03030303,31.51515152,0,0.008505821,0.00351965,0.004399562,0.003812954,-0.642849859,81.952,4.893,3.904,6.169,7.2,8.071,18,344,0.196650345,0.000791881,4.242424242,37.57575758,4,0,0,15,12,846.00,8.040189,0.00,34,58,58.62068966,Low
7/10/2017,104,10,1,259,1.16,1,16,16,16.1,4.3,63.6,0.71942446,32.37410072,0,0.024591964,0.003805899,0.016394642,0.01200322,10.92332287,64.801,9.054,8.759,8.788,11.6,10.687,65,928,0.196553723,0.000790431,5.755395683,51.22302158,3,0,0,15,12,846.00,8.040189,0.00,75,140,53.57142857,Low
7/7/2017,107,10,1,78,295,1,1,1,78,3.7,21.3,1.724137931,30,0,0.012286486,0.000877606,0.004680566,0.004095495,-1.095744961,66.388,8.405,7.091,7.779,10.8,10.483,28,385,0.196403654,0.000789827,5.862068966,51.72413793,8,-0.119318979,0,15,12,846.00,8.040189,0.00,78,146,53.42465753,Low
7/6/2017,108,0,1,144,654,1,8,8,18,4.4,62.2,1.265822785,31.64556962,0,0.003509624,0.000584937,0.000877406,0.001462343,-0.091896464,22,30.065,35.762,5.698,33.2,12.487,3,98,0.196362813,0.000789663,3.797468354,67.08860759,3,0,0,2,6,337.00,7.154303,0.00,78,146,53.42465753,Low
7/6/2017,108,10,1,118,549,1,6,6,19.6,4.5,65.7,3.225806452,33.5483871,0,0.005262204,0.002046413,0.003508136,0.005554549,2.839037602,63.15,8.985,8.406,9.1,11.6,10.984,17,216,0.196282731,0.000789341,3.870967742,55.48387097,9,0.455973189,0,2,6,337.00,7.154303,0.00,80,150,53.33333333,Low
7/7/2017,107,10,1,521,2.353,5,23,4.6,22.6,4.4,62,2.34375,38.28125,0,0.006721569,0.000292242,0.001753453,0.002922421,3.130681793,66.349,9.098,9.307,8.819,10.8,9.708,9,174,0.196216648,0.000789075,7.03125,49.21875,16,-0.104681012,0,2,6,337.00,7.154303,0.00,81,152,53.28947368,Low
7/8/2017,106,10,1,166,784,1,11,11,15,4.5,71.2,1.372212693,37.2212693,0,0.022467451,0.004960346,0.014005684,0.010796048,9.117330252,60.847,10.432,10.41,8.772,12.4,11.156,51,761,0.197754579,0.000787867,3.430531732,48.88507719,3,0,0,2,6,337.00,7.154303,0.00,82,154,53.24675325,Low
7/7/2017,107,10,1,394,2.122,2,30,15,13.1,5.1,49.4,0,35.35353535,0,0.006416071,0.000874919,0.003791314,0.002041477,1.376390717,71.764,7.202,6.468,8.14,8.4,8.721,12,246,0.197914288,0.000787457,6.565656566,36.86868687,8,0,0,2,6,337.00,7.154303,0.00,84,158,53.16455696,Low
7/9/2017,105,10,1,522,2.304,6,28,4.6,18.6,4.2,70.7,1.663201663,44.6985447,0,0.015147631,0.001747804,0.000582601,0.008447717,6.18569137,55.36,8.752,7.542,10.341,10,10.246,56,677,0.198975499,0.001310774,17.25571726,27.85862786,4,0.142561983,0,2,6,337.00,7.154303,0.00,88,166,53.01204819,Low
7/7/2017,107,10,1,330,1.549,2,14,7,23.5,4.5,54.7,0.826446281,30.24793388,0,0.022104847,0.004653652,0.01076157,0.012797543,0.123482983,71.283,8.09,7.481,7.34,10.4,9.381,38,738,0.198660416,0.001308698,3.801652893,51.57024793,13,0,0,2,6,337.00,7.154303,0.00,94,178,52.80898876,Low
7/9/2017,105,0,1,108,480,1,1,1,108,4.4,0,1.047120419,39.79057592,0,0.016562353,0.004358514,0.006392487,0.007845325,1.981297517,54.34,12.158,12.227,8.984,14,11.593,32,505,0.198984941,0.001307391,6.282722513,43.71727749,7,0,1,14,9,7025.00,6.231744,34.00,134,258,51.9379845,Low
7/7/2017,107,10,1,143,701,2,14,14,9.7,4.4,69.7,1.801801802,39.63963964,0,0.005228546,0.00058095,0.000871424,0.003485697,-0.106302224,-26.15,44.979,54.744,8.802,48,19.432,9,158,0.198927205,0.001307012,4.504504505,47.74774775,5,0,1,14,9,7025.00,6.231744,34.00,145,280,51.78571429,Low
7/8/2017,106,10,1,514,2.362,7,16,2.2,32.1,4.5,50.4,1.630434783,34.23913043,0,0.00667801,0.001451741,0.001451741,0.003484179,0.345505684,72.799,5.606,3.629,7.242,7.6,8.477,15,221,0.198831571,0.001306384,4.891304348,31.52173913,4,0.016156463,1,14,9,7025.00,6.231744,34.00,158,306,51.63398693,Low
7/9/2017,105,10,1,381,1.754,1,19,19,20,4.4,64.7,1.936619718,34.85915493,0,0.02174329,0.006957853,0.007827584,0.009277137,2.280358352,51.537,14.207,15.574,9.997,16.8,13.062,54,756,0.198536932,0.001304448,6.161971831,52.46478873,4,0,1,14,9,7025.00,6.231744,34.00,211,412,51.21359223,Low
8/9/2017,74,4,1,232,1.167,15,16,1.1,14.3,4.9,60.1,2.477477477,32.88288288,0,0.013899788,0.005212421,0.006949894,0.009845683,6.799945751,65.226,9.352,9.044,8.244,11.6,10.643,37,565,0.198307222,0.001302938,4.72972973,50.67567568,14,0,1,14,9,7025.00,6.231744,34.00,12,15,80,High
7/24/2017,90,6,1,375,1.706,9,20,2.2,18.7,4.4,61.2,1.470588235,37.86764706,0,0.010128165,0.000868128,0.003472514,0.006076899,0.778124135,63.069,8.251,7.602,9.971,9.6,9.567,23,370,0.198166762,0.001302016,6.617647059,40.44117647,2,-0.75,1,14,9,7025.00,6.231744,34.00,12,15,80,High
9/29/2017,23,10,1,188,894,8,16,2,11.7,4.6,56.7,1.616628176,34.41108545,0,0.018498928,0.003757595,0.006937098,0.007804235,2.510306672,59.894,10.164,9.217,8.29,12.8,11.66,45,565,0.198203682,0.001300549,4.849884527,45.95842956,14,0.136861314,1,14,9,7025.00,6.231744,34.00,15,21,71.42857143,High
7/24/2017,90,4,1,80,366,2,5,2.5,16,4.4,63.6,0.938967136,38.96713615,0,0.01068873,0.001733308,0.003466615,0.0037555,2.680293186,58.173,8.292,6.197,8.829,10.8,10.746,30,305,0.198093931,0.001299829,6.572769953,39.43661972,3,0,1,14,9,7025.00,6.231744,34.00,15,21,71.42857143,High
7/20/2017,94,10,0,61,287,2,0,0,0,0,0,1.098901099,41.75824176,0,0.003754621,0.000288817,0.000866451,0.002021719,-1.048000842,67.673,7.944,6.504,7.753,9.2,9,6,120,0.198047079,0.001299522,4.395604396,36.26373626,2,0,0,2,5,0.00,0,0.00,21,33,63.63636364,High
7/10/2017,104,9,0,107,436,1,6,6,17.8,3.9,78.8,1.5625,50,0,0.003176446,0.000288768,0.000577536,0.000866303,2.699344621,22.906,25.964,30.072,8.588,29.2,16.416,6,90,0.198014142,0.001299305,25,20.3125,10,0.029034863,0,2,5,0.00,0,0.00,21,33,63.63636364,High
7/20/2017,94,10,0,309,1.365,5,16,3.2,19.3,4.2,66.5,1.694915254,34.74576271,0,0.0075056,0.000577354,0.001443385,0.001732062,0.955257942,78.959,6.759,6.018,6.166,8.4,7.472,4,141,0.197953442,0.001298907,2.542372881,49.15254237,7,0.096418733,0,2,5,0.00,0,0.00,22,35,62.85714286,High
7/10/2017,104,9,0,157,731,3,5,1.6,31.4,4.4,41.3,2.046783626,32.45614035,0,0.009229269,0.004614635,0.004903049,0.006056708,1.353641756,65.557,9.366,8.586,7.522,11.2,9.928,24,449,0.197777726,0.001297754,4.970760234,52.92397661,7,0,0,2,5,0.00,0,0.00,22,35,62.85714286,High
7/11/2017,103,9,0,56,262,1,1,1,56,4.5,15.5,1.570680628,36.64921466,0,0.008071863,0.002017966,0.004612493,0.005189055,4.177849623,52.34,12.584,12.097,8.453,14.4,11.944,16,241,0.198198572,0.001297111,2.094240838,46.59685864,1,0,0,2,5,0.00,0,0.00,23,37,62.16216216,High
8/3/2017,80,8,0,119,545,6,8,1.3,14.8,4.4,70.1,3.125,31.25,0,0.00317055,0.000288232,0.001441159,0.001729391,2.236208151,18.713,25.803,28.528,8.532,28.8,17.491,7,91,0.198165671,0.001296896,4.6875,54.6875,5,-0.625,0,2,5,0.00,0,0.00,24,39,61.53846154,High
7/15/2017,99,0,0,695,3.418,10,28,3.1,24.6,4.7,51.7,2.857142857,27.85714286,0,0.004898204,0.001152519,0.002016907,0.002593167,3.120376614,71.707,7.108,6.148,7.995,8.8,8.809,9,175,0.198093737,0.001296425,1.428571429,49.28571429,5,0,0,2,3,0.00,0,0.00,25,41,60.97560976,High
7/15/2017,99,10,0,124,580,1,5,5,24.8,4.5,55.4,2.195121951,42.07317073,0,0.030191414,0.00632582,0.012939177,0.016102087,4.102381983,52.989,12.248,12.824,9.979,14.8,12.655,87,1086,0.199225865,0.001293674,8.414634146,42.68292683,4,0,0,2,3,0.00,0,0.00,26,43,60.46511628,High
7/19/2017,95,10,0,138,608,2,7,3.5,19.7,4.3,70.3,1.438848921,33.81294964,0,0.005748646,0.001149729,0.002299458,0.002586891,3.404170309,56.81,11.497,12.203,9.752,14.4,12.487,15,183,0.199154241,0.001293209,4.316546763,47.48201439,6,0,0,2,3,0.00,0,0.00,27,45,60,Low
7/15/2017,99,10,0,978,5.227,9,34,4.2,28.7,5.1,35.9,0,35.5704698,0,0.005459049,0.002011228,0.002011228,0.00344782,0.922973454,70.736,8.468,8.118,7.378,9.6,8.477,7,195,0.199077521,0.001292711,7.382550336,51.67785235,4,0,0,2,3,0.00,0,0.00,27,45,60,Low
7/13/2017,101,10,0,298,1.371,1,3,3,99.3,4.5,0,1.204819277,44.49225473,0,0.047268321,0.007161867,0.020053227,0.032658113,3.263209291,38.919,15.357,16.554,12.758,18,14.882,160,1670,0.199254535,0.001288839,6.884681583,37.95180723,6,0,0,2,3,0.00,0,0.00,27,45,60,Low
7/8/2017,106,9,0,250,1.082,6,4,1.3,24.2,4.4,59.2,0.949367089,37.97468354,0,0.012021329,0.001431111,0.004579554,0.004293332,2.064222375,-20.738,42.485,51.417,9.019,45.2,18.166,23,451,0.199092365,0.00128779,6.64556962,51.58227848,7,0,0,2,3,0.00,0,0.00,27,45,60,Low
7/17/2017,97,10,0,244,1.187,7,13,1.8,18.7,4.6,59.4,0.358422939,29.74910394,0,0.007436348,0.002288107,0.006292294,0.006292294,3.727307898,24.698,25.962,29.964,7.828,28.4,14.619,18,357,0.198949403,0.001286865,5.017921147,54.1218638,1,0,0,2,3,0.00,0,0.00,28,47,59.57446809,Low
7/13/2017,101,10,1,57,274,1,3,3,19,4.7,49.5,0.694444444,30.55555556,0,0.012003773,0.002572237,0.008859927,0.005144474,3.326088566,58.703,10.309,10.074,9.414,12.8,11.515,29,379,0.198802044,0.001285912,2.777777778,49.65277778,11,0.628956541,0,7,3,7.00,9,0.00,28,47,59.57446809,Low
7/11/2017,103,9,1,130,597,2,4,2,32.5,4.4,48.2,0,38.0952381,0,0.004000594,0.000285757,0.00085727,0.002571811,1.44692616,57.822,10.08,9.239,9.256,10.8,10.071,5,90,0.199026979,0.001285704,4.761904762,46.03174603,7,-0.451434598,0,7,3,7.00,9,0.00,28,47,59.57446809,Low
7/9/2017,105,9,1,97,466,2,5,2.5,19,4.6,53,1.360544218,34.69387755,0,0.006569946,0.001428249,0.002285198,0.002570848,1.075917089,17.612,27.447,32.211,9.386,31.2,18,15,192,0.198951776,0.001285218,7.482993197,51.70068027,7,0,0,7,3,7.00,9,0.00,28,47,59.57446809,Low
7/8/2017,106,9,1,250,1.203,5,10,2,25,4.7,52.5,3.738317757,39.25233645,0,0.005711414,0.001142283,0.001427853,0.002284565,0.642012344,52.574,10.845,9.927,10.032,14,12.798,16,157,0.198897072,0.001284865,3.738317757,46.72897196,23,-0.549513055,0,7,3,7.00,9,0.00,28,47,59.57446809,Low
8/2/2017,81,9,1,108,486,1,7,7,15.4,4.4,63.4,0.722021661,36.46209386,0,0.008560911,0.002853637,0.005992638,0.005707274,-0.830756951,55.754,11.197,11.851,10.438,14.8,12.909,36,382,0.199012385,0.001283951,5.054151625,51.62454874,11,0,0,7,3,7.00,9,0.00,29,49,59.18367347,Low
7/7/2017,107,9,1,105,445,1,8,8,11.7,4,81.5,1.694915254,37.28813559,0,0.003423309,0.000855827,0.002282206,0.00199693,0.793052112,62.696,8.241,6.929,8.284,9.6,9.547,10,160,0.1989521,0.001283562,5.93220339,42.37288136,1,0,0,7,3,7.00,9,0.00,29,49,59.18367347,Low
7/7/2017,107,0,1,167,716,3,6,2,18.3,4.4,67.4,1.587301587,26.98412698,0,0.003707422,0.001425931,0.001711118,0.003992608,1.333821432,85.106,4.398,2.515,4.571,6.4,7.082,5,141,0.198887768,0.001283147,7.936507937,49.20634921,5,0,0,2,10,132.00,8.280303,11.00,29,49,59.18367347,Low
7/6/2017,108,10,1,687,2.919,2,13,6.5,52.8,4.1,34.4,0,34.59459459,0,0.007696298,0.00142524,0.002850481,0.003990673,0.944653621,66.233,10.054,9.996,7.314,12.4,10.464,13,233,0.198793388,0.001282538,3.783783784,49.18918919,11,0,0,2,10,132.00,8.280303,11.00,29,49,59.18367347,Low
7/4/2017,110,10,1,394,1.705,8,15,1.8,26.2,4.2,62.5,2.5606469,31.94070081,0,0.023611273,0.007396302,0.01792181,0.016214971,8.443732028,35.701,21.848,24.698,7.735,24,13.634,49,971,0.199183807,0.001280102,5.39083558,57.41239892,5,0,0,2,10,132.00,8.280303,11.00,31,53,58.49056604,Low
7/30/2017,84,9,1,257,1.179,4,16,4,16,4.4,64.1,1.385681293,32.10161663,0.230946882,0.013071004,0.003409827,0.005114741,0.009092872,3.100173981,62.162,11.758,12.235,7.256,14,11.15,31,551,0.198963243,0.001278684,5.542725173,52.88683603,2,0,0,2,10,132.00,8.280303,11.00,32,55,58.18181818,Low
7/6/2017,108,9,1,447,2.041,1,20,20,22.3,4.4,63.9,0.350877193,35.43859649,0,0.009370022,0.002271521,0.004259101,0.003975161,2.78722561,67.236,8.336,7.322,7.942,9.2,9,18,386,0.199073885,0.001277753,5.263157895,46.66666667,11,0,0,2,10,132.00,8.280303,11.00,32,55,58.18181818,Low
7/9/2017,105,9,1,237,1.176,1,1,1,78,4.9,0,1.98019802,33.86138614,0,0.017013892,0.005671297,0.006805557,0.011342595,5.274905176,65.042,10.001,10.096,7.993,12,10.141,34,653,0.198817305,0.001276106,4.95049505,50.2970297,5,0,0,2,10,132.00,8.280303,11.00,33,57,57.89473684,Low
7/7/2017,107,0,1,196,873,3,15,5,13,4.3,65.8,0.386100386,39.76833977,0,0.001983632,0,0.003117136,0.00283376,2.460291837,-44.366,49.135,60.313,11.703,52.4,23.857,29,367,0.198685969,0.001275263,13.12741313,30.11583012,6,0,1,3,5,0.00,0,0.00,34,59,57.62711864,Low
7/7/2017,107,9,1,121,526,1,10,10,12.1,4.2,81.9,0.888888889,36,0,0.010478826,0.000566423,0.002548904,0.005947442,1.689002258,71.07,6.841,4.153,5.397,8.4,8.477,15,303,0.198572015,0.001274532,6.666666667,41.77777778,2,0.04,1,3,5,0.00,0,0.00,34,59,57.62711864,Low
7/7/2017,107,10,1,69,247,1,1,1,69,3.5,36.2,0.724637681,25.36231884,0,0.007077782,0.001132445,0.002548002,0.00226489,0.376876575,87.5,4.26,3.203,4.938,5.2,5.449,2,162,0.198502188,0.001274083,3.623188406,53.62318841,7,1.259353741,1,3,5,0.00,0,0.00,34,59,57.62711864,Low
7/7/2017,107,9,1,97,526,2,5,2.5,19.4,5.2,45.8,0,26.02739726,0,0.004245828,0,0.000849166,0.001981386,1.067974787,35.871,25.894,30.124,4.276,28.8,8.477,1,83,0.19846527,0.001273846,4.109589041,67.12328767,4,0.75,1,3,5,0.00,0,0.00,34,59,57.62711864,Low
7/5/2017,109,10,1,112,537,6,7,1.1,16,4.6,59.9,0,43.36283186,0,0.003961662,0.000282976,0.000565952,0.004527614,0.337836969,45.738,11.799,12.591,13.364,16,14.225,21,165,0.198662846,0.00127348,7.079646018,39.82300885,6,0.45,1,3,5,0.00,0,0.00,34,59,57.62711864,Low
7/9/2017,105,9,1,704,3.485,7,35,5,20.1,4.7,51.3,2.962962963,32.59259259,0,0.005374717,0.001697279,0.001980159,0.001697279,0.985243191,68.393,7.872,6.975,8.27,10.4,10.171,12,168,0.199358387,0.001273042,2.222222222,40.74074074,6,0.05334643,1,3,5,0.00,0,0.00,35,61,57.37704918,Low
7/8/2017,106,10,1,62,327,1,4,4,10.7,4.9,58.2,1.965317919,40.69364162,0,0.032180482,0.005645699,0.011573682,0.018066235,6.157385728,51.72,12.215,11.603,8.982,14.8,12.899,98,1144,0.200190537,0.001270245,6.358381503,39.65317919,9,0.076342488,1,3,5,0.00,0,0.00,35,61,57.37704918,Low
